transaction_id,product,region,quantity,price,timestamp,customer_id,customer_name,customer_age,customer_gender,customer_location,product_id,product_name,product_category,product_brand,product_rating,discount_applied,total_amount,payment_method,order_date,order_time,delivery_time
735025,,,1,8478.13,,8539.0,Customer_8539,31.0,Female,East India,52.0,Headphones,Home Appliances,Apple,4.6,0.21,6697.72,Credit/Debit Card,2025-05-31,09:14:46,2025-06-02 09:14:46
406451,,,1,33511.5,,4501.0,Customer_4501,45.0,Male,South India,86.0,Smartwatch,Wearables,Xiaomi,4.0,0.2,26809.2,Cash,2025-05-31,09:14:47,2025-06-01 09:14:47
255009,,,2,5930.31,,2596.0,Customer_2596,60.0,Male,West India,67.0,Smartwatch,Electronics,Boat,4.5,0.28,8539.65,Cash,2025-05-31,09:14:48,2025-06-06 09:14:48
966649,,,1,56186.44,,4052.0,Customer_4052,54.0,Female,North India,25.0,TV,Wearables,OnePlus,4.2,0.07,52253.39,Net Banking,2025-05-31,09:14:49,2025-06-05 09:14:49
810258,,,5,42989.19,,9176.0,Customer_9176,25.0,Female,East India,4.0,Laptop,Wearables,Sony,4.1,0.14,184853.52,Cash,2025-05-31,09:14:50,2025-06-04 09:14:50
621072,,,3,19118.83,,8308.0,Customer_8308,24.0,Female,South India,28.0,Headphones,Home Appliances,LG,4.3,0.09,52194.41,UPI,2025-05-31,09:14:51,2025-06-03 09:14:51
180079,,,2,21040.77,,3450.0,Customer_3450,34.0,Male,South India,51.0,Smartwatch,Home Appliances,Apple,4.2,0.28,30298.71,Cash,2025-05-31,09:14:52,2025-06-05 09:14:52
679217,,,4,213860.5,,4130.0,Customer_4130,50.0,Female,West India,14.0,TV,Home Appliances,Xiaomi,4.3,0.21,675799.18,Cash,2025-05-31,09:14:53,2025-06-07 09:14:53
418024,,,5,24970.22,,1291.0,Customer_1291,20.0,Female,East India,33.0,Smartwatch,Wearables,Boat,4.7,0.15,106123.43,UPI,2025-05-31,09:14:54,2025-06-03 09:14:54
985454,,,1,3891.86,,1373.0,Customer_1373,57.0,Female,East India,88.0,Headphones,Wearables,Xiaomi,4.4,0.11,3463.76,Cash,2025-05-31,09:14:55,2025-06-07 09:14:55
820115,,,2,45172.61,,1717.0,Customer_1717,23.0,Female,South India,78.0,Washing Machine,Electronics,LG,3.9,0.01,89441.77,Credit/Debit Card,2025-05-31,09:14:56,2025-06-03 09:14:56
388938,,,1,188755.44,,9944.0,Customer_9944,43.0,Male,West India,98.0,Laptop,Electronics,Xiaomi,4.4,0.22,147229.24,Credit/Debit Card,2025-05-31,09:14:57,2025-06-05 09:14:57
851644,,,5,164474.93,,9267.0,Customer_9267,25.0,Female,North India,80.0,Laptop,Wearables,Boat,4.3,0.22,641452.23,Net Banking,2025-05-31,09:14:58,2025-06-06 09:14:58
650546,,,3,72980.7,,5023.0,Customer_5023,56.0,Female,West India,16.0,Smartphone,Electronics,OnePlus,4.9,0.13,190479.63,Net Banking,2025-05-31,09:14:59,2025-06-07 09:14:59
129795,,,5,17372.58,,4678.0,Customer_4678,31.0,Female,West India,80.0,Smartwatch,Wearables,Boat,3.6,0.21,68621.69,Credit/Debit Card,2025-05-31,09:15:00,2025-06-03 09:15:00
592298,,,5,28847.09,,2016.0,Customer_2016,41.0,Female,South India,39.0,Washing Machine,Electronics,Samsung,4.1,0.14,124042.49,Net Banking,2025-05-31,09:15:01,2025-06-02 09:15:01
211920,,,5,175860.04,,6564.0,Customer_6564,38.0,Female,North India,71.0,Laptop,Wearables,OnePlus,3.7,0.07,817749.19,Net Banking,2025-05-31,09:15:02,2025-06-06 09:15:02
557557,,,5,66797.98,,5614.0,Customer_5614,34.0,Female,South India,20.0,TV,Wearables,Xiaomi,4.1,0.26,247152.53,UPI,2025-05-31,09:15:03,2025-06-06 09:15:03
570598,,,5,140128.99,,9899.0,Customer_9899,43.0,Female,North India,56.0,Smartphone,Home Appliances,Xiaomi,4.5,0.18,574528.86,Cash,2025-05-31,09:15:04,2025-06-02 09:15:04
965083,,,5,79979.75,,6011.0,Customer_6011,53.0,Female,West India,1.0,TV,Wearables,LG,4.9,0.18,327916.98,Cash,2025-05-31,09:15:05,2025-06-06 09:15:05
261003,,,1,52137.82,,4354.0,Customer_4354,41.0,Female,East India,84.0,Laptop,Wearables,Sony,4.9,0.21,41188.88,UPI,2025-05-31,09:15:06,2025-06-01 09:15:06
697757,,,1,27793.85,,3274.0,Customer_3274,30.0,Female,East India,19.0,TV,Wearables,Samsung,3.9,0.26,20567.45,Credit/Debit Card,2025-05-31,09:15:07,2025-06-01 09:15:07
975722,,,5,22305.0,,1137.0,Customer_1137,24.0,Female,West India,47.0,Headphones,Wearables,Sony,4.5,0.03,108179.25,Net Banking,2025-05-31,09:15:08,2025-06-01 09:15:08
188114,,,1,48039.54,,1799.0,Customer_1799,32.0,Female,East India,87.0,Washing Machine,Electronics,Samsung,3.8,0.04,46117.96,UPI,2025-05-31,09:15:09,2025-06-01 09:15:09
179368,,,3,8993.69,,3313.0,Customer_3313,44.0,Male,South India,25.0,Smartphone,Electronics,Apple,4.5,0.2,21584.86,Credit/Debit Card,2025-05-31,09:15:10,2025-06-01 09:15:10
585733,,,2,174782.92,,4620.0,Customer_4620,31.0,Male,East India,2.0,Laptop,Home Appliances,OnePlus,4.1,0.02,342574.52,Net Banking,2025-05-31,09:15:11,2025-06-04 09:15:11
841375,,,1,145461.33,,4138.0,Customer_4138,50.0,Female,North India,8.0,Smartphone,Electronics,LG,4.3,0.2,116369.06,Credit/Debit Card,2025-05-31,09:15:12,2025-06-02 09:15:12
630202,,,5,104667.79,,9002.0,Customer_9002,40.0,Female,West India,75.0,Smartphone,Wearables,Sony,4.1,0.08,481471.83,UPI,2025-05-31,09:15:13,2025-06-02 09:15:13
840174,,,3,55163.99,,1278.0,Customer_1278,46.0,Male,North India,99.0,Smartphone,Home Appliances,Sony,4.6,0.08,152252.61,UPI,2025-05-31,09:15:14,2025-06-07 09:15:14
781775,,,3,274436.78,,6481.0,Customer_6481,35.0,Male,North India,87.0,TV,Wearables,Xiaomi,5.0,0.04,790377.93,Cash,2025-05-31,09:15:15,2025-06-04 09:15:15
592608,,,5,17565.31,,7964.0,Customer_7964,18.0,Female,East India,29.0,Smartphone,Home Appliances,LG,4.3,0.29,62356.85,Credit/Debit Card,2025-05-31,09:15:16,2025-06-07 09:15:16
478574,,,2,31931.36,,8546.0,Customer_8546,19.0,Female,South India,72.0,Laptop,Electronics,Xiaomi,3.6,0.02,62585.47,Credit/Debit Card,2025-05-31,09:15:17,2025-06-01 09:15:17
968668,,,1,14616.63,,3784.0,Customer_3784,28.0,Female,West India,33.0,Smartwatch,Wearables,LG,4.3,0.13,12716.47,Credit/Debit Card,2025-05-31,09:15:18,2025-06-05 09:15:18
707985,,,3,49010.8,,5330.0,Customer_5330,58.0,Male,West India,96.0,Smartwatch,Electronics,Apple,4.3,0.27,107333.65,Net Banking,2025-05-31,09:15:19,2025-06-02 09:15:19
147552,,,3,121949.5,,3280.0,Customer_3280,33.0,Female,East India,46.0,Smartphone,Wearables,LG,4.1,0.02,358531.53,Cash,2025-05-31,09:15:20,2025-06-02 09:15:20
526232,,,5,28959.2,,3948.0,Customer_3948,46.0,Male,East India,97.0,Washing Machine,Wearables,OnePlus,3.5,0.22,112940.88,Credit/Debit Card,2025-05-31,09:15:21,2025-06-07 09:15:21
978266,,,1,19650.58,,4347.0,Customer_4347,59.0,Female,East India,34.0,Headphones,Wearables,LG,4.5,0.26,14541.43,Credit/Debit Card,2025-05-31,09:15:23,2025-06-07 09:15:23
103376,,,4,26822.97,,7392.0,Customer_7392,54.0,Male,West India,70.0,Washing Machine,Wearables,Apple,4.4,0.05,101927.29,Net Banking,2025-05-31,09:15:24,2025-06-07 09:15:24
770248,,,1,27030.5,,9182.0,Customer_9182,49.0,Female,North India,80.0,Smartwatch,Home Appliances,Samsung,4.1,0.08,24868.06,UPI,2025-05-31,09:15:25,2025-06-01 09:15:25
518355,,,1,145069.13,,6450.0,Customer_6450,53.0,Female,South India,60.0,Laptop,Electronics,Samsung,4.7,0.16,121858.07,UPI,2025-05-31,09:15:26,2025-06-05 09:15:26
340975,,,4,35236.75,,1461.0,Customer_1461,58.0,Female,North India,37.0,TV,Electronics,Apple,4.8,0.05,133899.65,Net Banking,2025-05-31,09:15:27,2025-06-01 09:15:27
872105,,,4,135399.81,,9958.0,Customer_9958,28.0,Female,East India,10.0,TV,Home Appliances,Xiaomi,3.7,0.13,471191.34,UPI,2025-05-31,09:15:28,2025-06-01 09:15:28
311987,,,4,250599.18,,6992.0,Customer_6992,23.0,Female,West India,56.0,TV,Wearables,Boat,4.5,0.26,741773.57,Credit/Debit Card,2025-05-31,09:15:29,2025-06-04 09:15:29
400461,,,5,262994.83,,9642.0,Customer_9642,36.0,Male,East India,41.0,TV,Wearables,Boat,4.6,0.08,1209776.22,UPI,2025-05-31,09:15:30,2025-06-07 09:15:30
167839,,,2,13109.09,,6594.0,Customer_6594,39.0,Male,North India,55.0,Headphones,Electronics,Samsung,3.5,0.24,19925.82,UPI,2025-05-31,09:15:31,2025-06-04 09:15:31
129610,,,2,105781.31,,4766.0,Customer_4766,60.0,Male,West India,9.0,Laptop,Electronics,Sony,4.0,0.29,150209.46,Cash,2025-05-31,09:15:32,2025-06-03 09:15:32
701617,,,3,239087.61,,1927.0,Customer_1927,33.0,Female,South India,33.0,TV,Electronics,Boat,4.9,0.18,588155.52,Credit/Debit Card,2025-05-31,09:15:33,2025-06-04 09:15:33
902422,,,2,40579.68,,4002.0,Customer_4002,28.0,Female,East India,4.0,Smartphone,Home Appliances,Sony,3.6,0.2,64927.49,Cash,2025-05-31,09:15:34,2025-06-06 09:15:34
793522,,,2,37049.12,,3476.0,Customer_3476,32.0,Female,West India,61.0,Smartphone,Wearables,Samsung,4.8,0.05,70393.33,UPI,2025-05-31,09:15:35,2025-06-04 09:15:35
520105,,,2,115906.44,,3736.0,Customer_3736,27.0,Female,West India,55.0,Laptop,Wearables,OnePlus,4.2,0.2,185450.3,UPI,2025-05-31,09:15:36,2025-06-03 09:15:36
412447,,,5,90540.75,,7917.0,Customer_7917,34.0,Female,South India,74.0,Smartphone,Wearables,OnePlus,4.1,0.22,353108.92,Credit/Debit Card,2025-05-31,09:15:37,2025-06-03 09:15:37
448391,,,1,5069.17,,9361.0,Customer_9361,49.0,Male,West India,75.0,Smartwatch,Electronics,Apple,3.6,0.24,3852.57,Cash,2025-05-31,09:15:38,2025-06-06 09:15:38
386090,,,4,90262.87,,4117.0,Customer_4117,34.0,Male,East India,61.0,TV,Electronics,Sony,3.8,0.3,252736.04,Credit/Debit Card,2025-05-31,09:15:39,2025-06-01 09:15:39
749978,,,2,28058.52,,3669.0,Customer_3669,51.0,Male,West India,25.0,Smartwatch,Wearables,Sony,4.9,0.16,47138.31,Cash,2025-05-31,09:15:40,2025-06-06 09:15:40
224101,,,2,27314.36,,4308.0,Customer_4308,56.0,Female,North India,28.0,Washing Machine,Wearables,Apple,3.7,0.0,54628.72,Credit/Debit Card,2025-05-31,09:15:41,2025-06-02 09:15:41
528117,,,5,12727.31,,2602.0,Customer_2602,46.0,Male,North India,66.0,Headphones,Home Appliances,OnePlus,4.6,0.06,59818.36,Net Banking,2025-05-31,09:15:42,2025-06-03 09:15:42
633826,,,5,82793.09,,7335.0,Customer_7335,59.0,Female,West India,11.0,Refrigerator,Electronics,Boat,4.9,0.15,351870.63,UPI,2025-05-31,09:15:43,2025-06-01 09:15:43
584970,,,4,142103.02,,3902.0,Customer_3902,19.0,Male,West India,97.0,Smartphone,Home Appliances,Boat,3.8,0.06,534307.36,UPI,2025-05-31,09:15:44,2025-06-04 09:15:44
675640,,,1,13966.07,,4312.0,Customer_4312,50.0,Female,North India,69.0,Headphones,Wearables,LG,4.1,0.03,13547.09,UPI,2025-05-31,09:15:45,2025-06-02 09:15:45
441459,,,4,16504.96,,9708.0,Customer_9708,58.0,Female,East India,39.0,Headphones,Home Appliances,Samsung,3.8,0.22,51495.48,Credit/Debit Card,2025-05-31,09:15:46,2025-06-07 09:15:46
5332,Customer_5332,54,Male,West India,79,TV,Wearables,Samsung,4.3,665921,5,221319.08,0.17,918474.18,Net Banking,2025-05-31,09:15:47,2025-06-06 09:15:47
4728,Customer_4728,32,Male,West India,60,Washing Machine,Wearables,Xiaomi,4.1,134984,4,65719.13,0.04,252361.46,Cash,2025-05-31,09:15:48,2025-06-02 09:15:48
8653,Customer_8653,42,Male,East India,96,TV,Wearables,OnePlus,3.8,603644,5,208025.29,0.16,873706.22,Credit/Debit Card,2025-05-31,09:15:49,2025-06-07 09:15:49
3564,Customer_3564,38,Female,West India,48,Smartwatch,Home Appliances,Xiaomi,3.8,482225,3,8041.0,0.15,20504.55,Cash,2025-05-31,09:15:50,2025-06-07 09:15:50
6385,Customer_6385,45,Female,South India,95,TV,Electronics,Apple,3.5,198711,3,218519.61,0.06,616225.3,Cash,2025-05-31,09:15:51,2025-06-02 09:15:51
2299,Customer_2299,45,Male,South India,8,Smartwatch,Electronics,Boat,4.8,717467,5,41723.68,0.12,183584.19,UPI,2025-05-31,09:15:52,2025-06-03 09:15:52
5921,Customer_5921,56,Female,South India,71,TV,Home Appliances,Xiaomi,4.2,391632,4,98943.2,0.19,320575.97,Cash,2025-05-31,09:15:53,2025-06-02 09:15:53
2866,Customer_2866,38,Female,North India,22,Smartwatch,Wearables,OnePlus,4.4,145094,3,32225.18,0.04,92808.52,Cash,2025-05-31,09:15:54,2025-06-03 09:15:54
1679,Customer_1679,49,Female,East India,86,Smartwatch,Electronics,Xiaomi,4.2,854574,1,39438.79,0.08,36283.69,Cash,2025-05-31,09:15:55,2025-06-02 09:15:55
7353,Customer_7353,54,Female,South India,50,Washing Machine,Wearables,Boat,4.7,681055,5,55642.89,0.28,200314.4,Cash,2025-05-31,09:15:56,2025-06-06 09:15:56
1709,Customer_1709,57,Female,East India,26,Washing Machine,Electronics,LG,4.3,834745,2,35871.91,0.13,62417.12,Net Banking,2025-05-31,09:15:57,2025-06-04 09:15:57
1257,Customer_1257,26,Female,North India,12,TV,Home Appliances,Boat,4.0,980230,1,237913.12,0.07,221259.2,UPI,2025-05-31,09:15:58,2025-06-02 09:15:58
1043,Customer_1043,35,Female,North India,42,Smartphone,Wearables,Apple,4.3,300710,3,101492.9,0.03,295344.34,Credit/Debit Card,2025-05-31,09:15:59,2025-06-06 09:15:59
4476,Customer_4476,19,Female,East India,48,Washing Machine,Wearables,Samsung,3.6,500792,4,64563.89,0.2,206604.45,UPI,2025-05-31,09:16:00,2025-06-05 09:16:00
8769,Customer_8769,57,Male,North India,89,Washing Machine,Electronics,Xiaomi,4.2,728137,2,77573.2,0.0,155146.4,UPI,2025-05-31,09:16:01,2025-06-04 09:16:01
7678,Customer_7678,25,Female,South India,30,Headphones,Home Appliances,Samsung,3.8,503333,1,10345.85,0.25,7759.39,Credit/Debit Card,2025-05-31,09:16:02,2025-06-02 09:16:02
1335,Customer_1335,52,Female,West India,94,Headphones,Home Appliances,Apple,3.5,190694,5,12869.65,0.18,52765.57,Net Banking,2025-05-31,09:16:03,2025-06-06 09:16:03
3603,Customer_3603,46,Female,West India,11,Smartwatch,Home Appliances,Xiaomi,3.8,570152,5,14359.41,0.2,57437.64,Cash,2025-05-31,09:16:04,2025-06-07 09:16:04
3752,Customer_3752,34,Male,West India,19,Washing Machine,Wearables,Samsung,4.4,394354,3,30405.55,0.17,75709.82,Cash,2025-05-31,09:16:05,2025-06-02 09:16:05
1039,Customer_1039,21,Female,South India,40,Headphones,Wearables,LG,3.8,358061,2,26163.16,0.23,40291.27,Credit/Debit Card,2025-05-31,09:16:06,2025-06-04 09:16:06
9392,Customer_9392,36,Female,North India,79,TV,Wearables,OnePlus,4.9,417080,4,32997.48,0.17,109551.63,Cash,2025-05-31,09:16:07,2025-06-04 09:16:07
8579,Customer_8579,33,Male,South India,83,TV,Electronics,Sony,3.6,740815,3,235376.46,0.21,557842.21,UPI,2025-05-31,09:16:08,2025-06-02 09:16:08
4075,Customer_4075,40,Male,East India,89,Laptop,Home Appliances,Xiaomi,4.4,721077,2,43304.7,0.03,84011.12,UPI,2025-05-31,09:16:09,2025-06-02 09:16:09
9049,Customer_9049,51,Female,East India,72,Smartphone,Wearables,Xiaomi,5.0,592234,4,119858.69,0.07,445874.33,Cash,2025-05-31,09:16:10,2025-06-05 09:16:10
4738,Customer_4738,46,Female,West India,59,Smartwatch,Electronics,Sony,4.3,743606,4,26119.91,0.18,85673.3,UPI,2025-05-31,09:16:11,2025-06-01 09:16:11
5827,Customer_5827,40,Female,West India,71,Smartphone,Wearables,OnePlus,4.8,491117,2,138367.34,0.2,221387.74,Credit/Debit Card,2025-05-31,09:16:12,2025-06-03 09:16:12
6937,Customer_6937,54,Female,North India,78,TV,Home Appliances,OnePlus,4.4,734389,5,157499.36,0.17,653622.34,Credit/Debit Card,2025-05-31,09:16:13,2025-06-06 09:16:13
4918,Customer_4918,42,Male,North India,39,Smartwatch,Electronics,LG,3.8,788444,5,21911.71,0.22,85455.67,Net Banking,2025-05-31,09:16:14,2025-06-03 09:16:14
6741,Customer_6741,18,Male,North India,66,Refrigerator,Electronics,Samsung,4.2,307855,4,31328.05,0.2,100249.76,Net Banking,2025-05-31,09:16:16,2025-06-05 09:16:16
9524,Customer_9524,54,Female,East India,14,Refrigerator,Home Appliances,Apple,4.0,524801,2,96916.98,0.3,135683.77,Net Banking,2025-05-31,09:16:17,2025-06-02 09:16:17
1526,Customer_1526,58,Male,South India,16,Washing Machine,Home Appliances,Boat,4.1,691327,1,34028.94,0.15,28924.6,Cash,2025-05-31,09:16:18,2025-06-02 09:16:18
8951,Customer_8951,48,Female,East India,44,Smartwatch,Electronics,Sony,3.6,945297,5,12216.99,0.28,43981.16,Net Banking,2025-05-31,09:16:19,2025-06-03 09:16:19
6694,Customer_6694,33,Male,East India,2,Smartwatch,Wearables,Apple,4.3,869682,2,30900.7,0.0,61801.4,Net Banking,2025-05-31,09:16:20,2025-06-03 09:16:20
4055,Customer_4055,52,Female,West India,61,Smartwatch,Home Appliances,Sony,4.1,168506,4,22408.83,0.3,62744.72,UPI,2025-05-31,09:16:21,2025-06-04 09:16:21
3287,Customer_3287,52,Female,North India,66,Washing Machine,Wearables,Apple,3.6,905172,5,29972.5,0.07,139372.12,Net Banking,2025-05-31,09:16:22,2025-06-04 09:16:22
4139,Customer_4139,32,Male,North India,99,Washing Machine,Wearables,Boat,4.0,412051,1,31744.81,0.14,27300.54,Net Banking,2025-05-31,09:16:23,2025-06-05 09:16:23
5557,Customer_5557,38,Female,West India,10,TV,Home Appliances,OnePlus,4.9,537380,4,190569.84,0.02,747033.77,Net Banking,2025-05-31,09:16:24,2025-06-03 09:16:24
3897,Customer_3897,44,Female,South India,22,Smartphone,Home Appliances,Apple,3.6,359106,4,142716.07,0.25,428148.21,Net Banking,2025-05-31,09:16:25,2025-06-03 09:16:25
8529,Customer_8529,19,Male,South India,82,Smartphone,Home Appliances,Boat,4.6,260402,1,10900.84,0.13,9483.73,UPI,2025-05-31,09:16:26,2025-06-03 09:16:26
6938,Customer_6938,23,Male,West India,16,Smartwatch,Wearables,Xiaomi,4.9,648296,1,23494.85,0.02,23024.95,Net Banking,2025-05-31,09:16:27,2025-06-04 09:16:27
8038,Customer_8038,59,Female,West India,61,Headphones,Home Appliances,Apple,4.4,762307,5,22700.22,0.0,113501.1,Cash,2025-05-31,09:16:28,2025-06-02 09:16:28
4288,Customer_4288,27,Female,South India,66,Smartphone,Home Appliances,OnePlus,3.9,437398,4,52270.9,0.06,196538.58,Cash,2025-05-31,09:16:29,2025-06-02 09:16:29
6357,Customer_6357,52,Male,West India,63,Smartwatch,Wearables,Apple,3.8,430385,2,12297.31,0.08,22627.05,Credit/Debit Card,2025-05-31,09:16:30,2025-06-03 09:16:30
2278,Customer_2278,25,Female,North India,86,Refrigerator,Home Appliances,Xiaomi,4.6,482324,4,39082.66,0.21,123501.21,UPI,2025-05-31,09:16:31,2025-06-06 09:16:31
3716,Customer_3716,26,Female,East India,13,Headphones,Wearables,OnePlus,3.8,499818,5,21899.99,0.27,79934.96,UPI,2025-05-31,09:16:32,2025-06-02 09:16:32
4661,Customer_4661,38,Male,West India,11,Smartwatch,Electronics,Sony,4.1,367718,5,13566.53,0.23,52231.14,UPI,2025-05-31,09:16:33,2025-06-01 09:16:33
7525,Customer_7525,20,Male,North India,82,TV,Electronics,Samsung,4.0,453734,3,116116.88,0.05,330933.11,Net Banking,2025-05-31,09:16:34,2025-06-02 09:16:34
1349,Customer_1349,53,Female,East India,83,Smartphone,Wearables,Samsung,3.8,654959,5,126166.78,0.26,466817.09,Net Banking,2025-05-31,09:16:35,2025-06-05 09:16:35
1702,Customer_1702,58,Male,East India,80,Laptop,Electronics,Samsung,4.3,588911,1,129703.24,0.0,129703.24,UPI,2025-05-31,09:16:36,2025-06-06 09:16:36
7291,Customer_7291,53,Male,West India,91,Washing Machine,Wearables,LG,4.5,799360,3,21467.35,0.09,58605.87,Net Banking,2025-05-31,09:16:37,2025-06-07 09:16:37
7709,Customer_7709,28,Female,South India,52,Headphones,Electronics,LG,4.6,587928,4,26696.4,0.04,102514.18,Cash,2025-05-31,09:16:38,2025-06-05 09:16:38
6378,Customer_6378,59,Female,East India,47,Refrigerator,Home Appliances,Apple,3.9,870298,2,87461.2,0.27,127693.35,Credit/Debit Card,2025-05-31,09:16:39,2025-06-06 09:16:39
2808,Customer_2808,58,Male,North India,24,Laptop,Wearables,Apple,4.1,891782,4,192155.17,0.1,691758.61,Credit/Debit Card,2025-05-31,09:16:40,2025-06-03 09:16:40
3835,Customer_3835,24,Male,South India,80,Headphones,Electronics,Boat,4.1,650635,5,3139.37,0.29,11144.76,Credit/Debit Card,2025-05-31,09:16:41,2025-06-03 09:16:41
4860,Customer_4860,53,Male,East India,57,Headphones,Electronics,Xiaomi,4.7,113869,3,6487.07,0.03,18877.37,Cash,2025-05-31,09:16:42,2025-06-07 09:16:42
3142,Customer_3142,27,Female,East India,51,Refrigerator,Wearables,Sony,4.3,405210,2,77366.17,0.1,139259.11,Credit/Debit Card,2025-05-31,09:16:43,2025-06-01 09:16:43
8088,Customer_8088,49,Female,West India,77,Refrigerator,Home Appliances,Sony,4.0,165777,5,78776.7,0.04,378128.16,Cash,2025-05-31,09:16:44,2025-06-03 09:16:44
4376,Customer_4376,51,Male,South India,30,Washing Machine,Home Appliances,Xiaomi,4.1,773686,3,68991.03,0.27,151090.36,UPI,2025-05-31,09:16:45,2025-06-07 09:16:45
8562,Customer_8562,45,Male,North India,55,TV,Home Appliances,Apple,3.7,173190,1,171225.83,0.19,138692.92,Net Banking,2025-05-31,09:16:46,2025-06-01 09:16:46
3115,Customer_3115,28,Female,South India,39,Smartphone,Wearables,Boat,3.8,404490,4,74031.23,0.02,290202.42,UPI,2025-05-31,09:16:47,2025-06-06 09:16:47
9601,Customer_9601,51,Female,South India,60,Washing Machine,Electronics,Samsung,3.7,821711,4,62833.16,0.22,196039.46,UPI,2025-05-31,09:16:48,2025-06-02 09:16:48
3568,Customer_3568,45,Male,East India,65,Laptop,Electronics,Boat,3.7,560486,4,125618.65,0.29,356756.97,Net Banking,2025-05-31,09:16:49,2025-06-02 09:16:49
1305,Customer_1305,49,Female,West India,29,Refrigerator,Wearables,Apple,4.1,911950,5,76781.06,0.28,276411.82,Cash,2025-05-31,09:16:50,2025-06-07 09:16:50
3330,Customer_3330,59,Male,East India,47,Washing Machine,Wearables,Boat,4.2,926980,3,47574.85,0.07,132733.83,Net Banking,2025-05-31,09:16:51,2025-06-06 09:16:51
5631,Customer_5631,40,Male,West India,88,Smartwatch,Home Appliances,Samsung,3.7,211261,5,38320.47,0.07,178190.19,Credit/Debit Card,2025-05-31,09:16:52,2025-06-02 09:16:52
5567,Customer_5567,42,Male,West India,33,Refrigerator,Wearables,LG,4.0,155134,4,73298.03,0.17,243349.46,Cash,2025-05-31,09:16:53,2025-06-01 09:16:53
3892,Customer_3892,21,Female,West India,32,Laptop,Wearables,OnePlus,4.5,498939,5,52370.81,0.03,253998.43,Cash,2025-05-31,09:16:54,2025-06-01 09:16:54
7026,Customer_7026,43,Female,North India,72,Smartwatch,Electronics,Samsung,4.2,925493,1,47800.89,0.2,38240.71,Net Banking,2025-05-31,09:16:55,2025-06-03 09:16:55
4929,Customer_4929,19,Male,East India,56,Washing Machine,Wearables,Sony,4.8,486254,4,23137.98,0.28,66637.38,Credit/Debit Card,2025-05-31,09:16:56,2025-06-02 09:16:56
8196,Customer_8196,59,Male,North India,61,Smartphone,Home Appliances,Xiaomi,4.0,995624,5,117671.0,0.23,453033.35,Net Banking,2025-05-31,09:16:57,2025-06-05 09:16:57
2162,Customer_2162,23,Female,West India,41,Laptop,Home Appliances,Samsung,4.3,760048,3,46997.56,0.19,114204.07,Credit/Debit Card,2025-05-31,09:16:58,2025-06-03 09:16:58
2349,Customer_2349,42,Female,West India,16,Headphones,Electronics,Apple,4.9,625170,5,15696.47,0.2,62785.88,Cash,2025-05-31,09:16:59,2025-06-04 09:16:59
3714,Customer_3714,43,Female,South India,31,Washing Machine,Home Appliances,OnePlus,3.6,787421,1,32240.35,0.29,22890.65,Net Banking,2025-05-31,09:17:00,2025-06-02 09:17:00
5228,Customer_5228,19,Female,North India,44,Refrigerator,Home Appliances,Apple,3.8,651159,3,96816.35,0.13,252690.67,UPI,2025-05-31,09:17:01,2025-06-07 09:17:01
8183,Customer_8183,60,Female,West India,28,Headphones,Wearables,OnePlus,3.6,525154,2,20798.79,0.09,37853.8,Cash,2025-05-31,09:17:02,2025-06-01 09:17:02
5015,Customer_5015,31,Male,East India,43,TV,Home Appliances,Boat,3.7,939554,1,189234.22,0.16,158956.74,Credit/Debit Card,2025-05-31,09:17:03,2025-06-03 09:17:03
